timestamp,open,high,low,close,volume,date_only,regime_id,trend_20d,atr_z,fm,fs_orb,fs_fast
2025-09-26 09:00:00,70027.59316643214,70030.50122004711,69971.63014206642,70027.59316643214,25828,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:01:00,70111.26429498511,70128.25784343608,70110.91627297657,70111.26429498511,18268,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:02:00,70045.52343467809,70069.93866323927,70038.51963265766,70045.52343467809,12796,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:03:00,70055.15737318354,70104.96929186248,70017.26945259173,70055.15737318354,82206,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:04:00,69999.59127863635,70030.57592244075,69985.36168786141,69999.59127863635,41431,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:05:00,69847.71697480137,69900.21404863524,69831.96876202911,69847.71697480137,80446,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:06:00,69956.95383671609,69967.92928180487,69928.90729451785,69956.95383671609,3913,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:07:00,70029.52842969647,70054.36643255633,70005.25700692863,70029.52842969647,49104,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:08:00,70092.05867713325,70120.63783733995,70079.73542132905,70092.05867713325,45514,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:09:00,70041.37102553615,70044.94177463105,70021.58126782137,70041.37102553615,13761,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:10:00,70105.27151505456,70142.53485071275,70090.03611957727,70105.27151505456,9723,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:11:00,70061.05557818194,70095.43610338008,70057.10493460445,70061.05557818194,18392,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:12:00,69888.3184055698,69966.638976334,69872.5282356623,69888.3184055698,19386,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:13:00,69867.80953057238,69920.53214439184,69827.72598463614,69867.80953057238,31540,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:14:00,69800.38721855388,69818.24617939141,69771.40016739568,69800.38721855388,4915,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:15:00,69758.47390808411,69762.76399960362,69747.71186614959,69758.47390808411,150259,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:16:00,69694.01208638366,69734.65330341113,69672.24095854592,69694.01208638366,4895,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:17:00,69736.88912530575,69739.05645000114,69733.35559272232,69736.88912530575,16790,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:18:00,69705.70004475625,69708.30199245522,69652.32821820755,69705.70004475625,142848,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:19:00,69686.76951217743,69694.59584322192,69684.1847901568,69686.76951217743,6868,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:20:00,69725.62731837075,69755.03308243635,69705.66676887275,69725.62731837075,20014,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:21:00,69626.92267585537,69649.67836702212,69578.44016209566,69626.92267585537,32793,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:22:00,69588.99190158707,69594.13838667276,69577.42298505786,69588.99190158707,105028,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:23:00,69457.59425986456,69468.19537267917,69452.16471026116,69457.59425986456,21259,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:24:00,69410.69971443129,69441.81574857638,69397.76176449847,69410.69971443129,53425,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:25:00,69365.09042211251,69388.28342122641,69332.73298566279,69365.09042211251,56404,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:26:00,69179.2293750702,69233.49932992522,69168.10020207705,69179.2293750702,16957,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:27:00,69097.30487694721,69133.13251612514,69012.35816965312,69097.30487694721,14105,2025-09-26,UNKNOWN,,,,0.0,0.0
