timestamp,open,high,low,close,volume,date_only,regime_id,trend_20d,atr_z,fm,fs_orb,fs_fast
2025-09-26 09:00:00,70042.83839648977,70124.18600768916,70036.81001176898,70042.83839648977,3910,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:01:00,70044.25050485141,70097.46407570445,70011.0046123421,70044.25050485141,15056,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:02:00,70042.32926529438,70064.66456414774,70028.73004163096,70042.32926529438,6966,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:03:00,70017.51333857245,70028.26641529356,70007.1338117848,70017.51333857245,10611,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:04:00,70020.51030002929,70048.8384725313,69980.58832023847,70020.51030002929,68785,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:05:00,70041.3294461586,70044.86428863963,70030.44436005333,70041.3294461586,32813,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:06:00,70024.79938470341,70043.09997515833,70015.64555134812,70024.79938470341,41544,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:07:00,70057.76738544856,70127.33980318098,70039.26559342924,70057.76738544856,17742,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:08:00,70012.36805951108,70042.84435364277,69994.34641998028,70012.36805951108,40257,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:09:00,70000.4227968352,70052.55928932711,69992.74895669999,70000.4227968352,5348,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:10:00,69889.7205664678,69892.30699207816,69872.83144338809,69889.7205664678,26381,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:11:00,69824.67565954309,69889.00863685232,69814.49325974399,69824.67565954309,9339,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:12:00,69828.3205590047,69853.83970080962,69791.78396384319,69828.3205590047,6457,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:13:00,69761.83019248302,69812.61928602599,69730.30579233912,69761.83019248302,32035,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:14:00,69742.11506215957,69755.44099119664,69683.76498274626,69742.11506215957,17776,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:15:00,69751.88140006656,69764.99343648345,69735.99391090628,69751.88140006656,52823,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:16:00,69731.10945390636,69761.83356911705,69682.31875917896,69731.10945390636,33746,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:17:00,69706.53629591818,69727.01097176521,69660.60387999896,69706.53629591818,1093,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:18:00,69712.84812134496,69733.45187852813,69695.0237158395,69712.84812134496,4409,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:19:00,69824.49269362775,69886.10803874298,69795.44981653069,69824.49269362775,2654,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:20:00,69731.37547918012,69773.44961336553,69725.51737313083,69731.37547918012,14695,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:21:00,69594.51121583446,69604.37313954507,69579.43276485807,69594.51121583446,5813,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:22:00,69526.30803020703,69535.54831689515,69522.79904157919,69526.30803020703,8235,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:23:00,69516.93506819718,69536.21282716478,69448.78494392357,69516.93506819718,51226,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:24:00,69487.0969361688,69492.22976981236,69482.86593966192,69487.0969361688,4967,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:25:00,69555.2627596131,69589.75549853696,69550.9488625103,69555.2627596131,9815,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:26:00,69650.03645422785,69661.64762411123,69617.29239499127,69650.03645422785,10585,2025-09-26,UNKNOWN,,,,0.0,0.0
