timestamp,open,high,low,close,volume,date_only,regime_id,trend_20d,atr_z,fm,fs_orb,fs_fast
2025-09-26 09:00:00,70090.5436174553,70117.22429162136,70050.18781598266,70090.5436174553,34645,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:01:00,70063.33296205515,70081.99868742384,70004.66440338593,70063.33296205515,44412,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:02:00,70080.9043963763,70124.88469979913,70045.17231729842,70080.9043963763,10595,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:03:00,70010.62421315377,70100.47044248499,69973.51983966537,70010.62421315377,3129,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:04:00,69964.36157410796,69999.24140012937,69873.12280868935,69964.36157410796,9429,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:05:00,69924.44606619912,69925.41565210628,69900.65418029105,69924.44606619912,232880,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:06:00,69750.5603671666,69758.75895436782,69748.9064418022,69750.5603671666,34962,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:07:00,69744.58336209602,69783.15482756683,69708.90805767883,69744.58336209602,54010,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:08:00,69710.86875158707,69715.95833155133,69684.14601668363,69710.86875158707,8331,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:09:00,69669.29325772796,69678.50228189054,69665.63317266975,69669.29325772796,193675,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:10:00,69608.90101090739,69631.63559758216,69590.53440474614,69608.90101090739,13235,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:11:00,69671.03862038301,69703.00509251574,69618.85833708294,69671.03862038301,5107,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:12:00,69697.29303090864,69755.21471110033,69696.02482021149,69697.29303090864,22458,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:13:00,69595.544129377,69610.6272472934,69539.20021740293,69595.544129377,11075,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:14:00,69674.88367877135,69704.3659015563,69650.13343938904,69674.88367877135,4150,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:15:00,69653.9120598896,69671.43733171812,69603.24876709323,69653.9120598896,21166,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:16:00,69750.02841597768,69761.10022586901,69726.47090634274,69750.02841597768,11113,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:17:00,69836.97068633596,69851.53707246811,69734.31990509976,69836.97068633596,12760,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:18:00,69876.82861094596,69962.11490614316,69870.85632719388,69876.82861094596,3406,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:19:00,69793.4694634272,69804.2574006052,69787.56737135355,69793.4694634272,12011,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:20:00,69797.56052316976,69821.50813322852,69773.52055734803,69797.56052316976,7427,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:21:00,69884.61725710923,69887.80486279896,69878.52233468875,69884.61725710923,16505,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:22:00,69838.86213342386,69842.94245844705,69802.29283475329,69838.86213342386,9865,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:23:00,69831.9178500654,69860.43913749392,69811.76181308743,69831.9178500654,17181,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:24:00,69871.53921650731,69927.56469641443,69853.6218775793,69871.53921650731,37975,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:25:00,69864.27161268314,69880.6586989975,69857.40442476569,69864.27161268314,44817,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:26:00,69873.3390505988,69930.22218794559,69836.58943628472,69873.3390505988,26906,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:27:00,69971.10130200746,69986.51285245818,69964.07705847644,69971.10130200746,39575,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:28:00,70123.31430949773,70125.805320123,70063.39747224684,70123.31430949773,29367,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:29:00,70034.52000512526,70101.46030484725,70004.51251191871,70034.52000512526,17376,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:30:00,70024.15819414868,70085.34401170818,70005.42880417124,70024.15819414868,38607,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:31:00,70084.07000703656,70140.966819552,70051.48875730505,70084.07000703656,13368,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:32:00,69979.24190713174,70021.71436744071,69946.5435913336,69979.24190713174,30874,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:33:00,70000.48104852406,70017.50270989264,69995.83118119458,70000.48104852406,9009,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:34:00,69946.2415325904,69952.2987063857,69935.43140788496,69946.2415325904,8001,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:35:00,69790.31739538927,69800.85786633768,69768.87804990368,69790.31739538927,6803,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:36:00,69816.34935084902,69867.58390870005,69801.7555692585,69816.34935084902,101337,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:37:00,69818.58314718469,69879.45431747557,69736.15553631651,69818.58314718469,8723,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:38:00,69779.01543071747,69822.09732378436,69776.53374338937,69779.01543071747,16531,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:39:00,69818.38478946174,69860.7768310644,69802.50406505914,69818.38478946174,1811,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:40:00,69892.51731389257,69912.19977555033,69866.85401202446,69892.51731389257,183459,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:41:00,69983.39323445775,69984.53046679021,69953.97099679828,69983.39323445775,33607,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:42:00,69901.2271091095,69925.20599918175,69895.83992169608,69901.2271091095,66928,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:43:00,69949.60338354083,69991.46378130734,69922.3879224086,69949.60338354083,29796,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:44:00,69873.75414294824,69874.74735807726,69858.46330571773,69873.75414294824,20963,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:45:00,69787.55174155853,69828.48947357766,69769.69177356274,69787.55174155853,25238,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:46:00,69809.87150715615,69866.24996977572,69809.43359979668,69809.87150715615,14044,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:47:00,69771.36117414552,69797.47775788356,69739.98989406702,69771.36117414552,41269,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:48:00,69793.90431718291,69799.33602043135,69748.61806144888,69793.90431718291,40577,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:49:00,69846.47361608583,69879.88644399607,69839.44467746165,69846.47361608583,61904,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:50:00,69934.75279582797,69938.69359699401,69915.892005791,69934.75279582797,26917,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:51:00,69875.89707751539,69917.1216218195,69851.49366435401,69875.89707751539,59219,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:52:00,69875.69878374004,69920.69542227064,69834.05665513684,69875.69878374004,88947,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:53:00,69949.76756336358,70014.19379891653,69863.89150494599,69949.76756336358,9461,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:54:00,69932.75878247777,69937.87823037988,69865.03934405016,69932.75878247777,10679,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:55:00,70052.8546438333,70054.2673475316,70035.79471090523,70052.8546438333,17362,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:56:00,69985.42850881847,69998.45797879325,69943.06229869083,69985.42850881847,18849,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:57:00,69947.83135323181,69954.96131763465,69923.20262677482,69947.83135323181,18921,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:58:00,69889.65288215198,69898.32488116442,69871.41296000333,69889.65288215198,60354,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 09:59:00,69995.03394761292,70046.61574220688,69983.98685306011,69995.03394761292,51700,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:00:00,70066.63991864662,70090.49110408199,70041.85408370799,70066.63991864662,27542,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:01:00,69871.51118308191,69903.00571465887,69870.17519329271,69871.51118308191,24667,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:02:00,69913.54604095724,69934.7154184544,69878.57421320025,69913.54604095724,26941,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:03:00,69758.88310805064,69817.6897786247,69753.79161904361,69758.88310805064,37702,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:04:00,69747.02484723805,69768.58287198271,69698.88005464825,69747.02484723805,23151,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:05:00,69674.08594029676,69703.35832778735,69666.29632315681,69674.08594029676,4519,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:06:00,69794.92986413528,69840.08628686276,69715.46039998508,69794.92986413528,101527,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:07:00,69650.48390554653,69663.12024431252,69613.73172111742,69650.48390554653,2685,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:08:00,69612.93424905001,69655.51230952707,69612.01142832523,69612.93424905001,26406,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:09:00,69653.34528970876,69682.40019279685,69626.72913964019,69653.34528970876,53851,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:10:00,69607.91209864125,69634.45868575595,69553.3645021237,69607.91209864125,16197,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:11:00,69554.23536698236,69557.16763997503,69528.75184654021,69554.23536698236,4887,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:12:00,69471.63814612624,69485.48404302036,69449.29389990169,69471.63814612624,10008,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:13:00,69437.86992481638,69487.02151899143,69431.16565266656,69437.86992481638,16216,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:14:00,69337.79108032513,69360.45685901259,69329.74629500252,69337.79108032513,4396,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:15:00,69421.4587114896,69448.27696076175,69420.20205540911,69421.4587114896,20212,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:16:00,69393.25722181067,69444.42868116815,69388.99462881366,69393.25722181067,13872,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:17:00,69449.35003332589,69464.17237377304,69433.11623488284,69449.35003332589,10795,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:18:00,69390.90076892255,69414.23874667702,69389.43307899387,69390.90076892255,32755,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:19:00,69413.63645995467,69439.32843149187,69387.76634480606,69413.63645995467,17167,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:20:00,69524.93330243477,69549.19022374661,69493.19946314667,69524.93330243477,44655,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:21:00,69530.60804552115,69597.09392912479,69481.47997496139,69530.60804552115,128409,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:22:00,69415.91850247838,69438.75667058457,69403.30299411886,69415.91850247838,29854,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:23:00,69427.88152707432,69463.20703916103,69389.56770831649,69427.88152707432,20783,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:24:00,69405.15125184339,69416.85089794206,69347.32003175313,69405.15125184339,12215,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:25:00,69395.54936665503,69402.76581159535,69392.4355522431,69395.54936665503,19241,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:26:00,69399.0615577104,69423.55161089235,69393.08149381107,69399.0615577104,38348,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:27:00,69340.57899102142,69404.99083316927,69285.42413717331,69340.57899102142,29605,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:28:00,69404.34195724524,69448.77152794803,69384.48450988413,69404.34195724524,37351,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:29:00,69403.65882971731,69426.17213867954,69356.29504122795,69403.65882971731,10219,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:30:00,69333.89219027129,69345.13459629906,69329.20038155586,69333.89219027129,7261,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:31:00,69327.03004593955,69335.07433674793,69278.62012207818,69327.03004593955,29666,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:32:00,69272.91190910064,69275.71593558705,69266.37056025407,69272.91190910064,34726,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:33:00,69197.45039704202,69214.09316186694,69158.81334500028,69197.45039704202,68528,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:34:00,69253.20906045745,69267.59107538736,69227.27631220256,69253.20906045745,19520,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:35:00,69269.43767632893,69333.06284352306,69267.21907436484,69269.43767632893,11023,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:36:00,69167.51120354765,69217.81203404532,69138.12912140861,69167.51120354765,16545,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:37:00,69152.99337652631,69163.67249534655,69152.67474329186,69152.99337652631,7396,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:38:00,69079.32370173623,69096.37539881414,69053.31985489023,69079.32370173623,12089,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:39:00,69093.36981864399,69136.58003360765,69047.29836979798,69093.36981864399,45164,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:40:00,69186.29650024707,69233.64889843,69147.719127769,69186.29650024707,32315,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:41:00,69233.5837054597,69257.04331525236,69226.78181706036,69233.5837054597,52837,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:42:00,69293.34301656799,69314.50418669809,69274.64192515938,69293.34301656799,28953,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:43:00,69349.9663858569,69382.42638473633,69327.8975282255,69349.9663858569,9460,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:44:00,69504.09402851672,69534.96384173828,69499.55566490942,69504.09402851672,24911,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:45:00,69534.97908630027,69584.41948299405,69533.83999279168,69534.97908630027,170548,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:46:00,69478.74577234678,69485.72388083373,69468.25114923152,69478.74577234678,52403,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:47:00,69366.74766844805,69418.58368707231,69340.92024690435,69366.74766844805,44969,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:48:00,69338.48129803831,69346.36183664652,69306.87300781868,69338.48129803831,28595,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:49:00,69336.43931791677,69393.460122738,69253.82731995391,69336.43931791677,20240,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:50:00,69296.09794966341,69312.72790379764,69264.75194074608,69296.09794966341,11828,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:51:00,69268.76686500432,69315.28493552843,69207.80476367712,69268.76686500432,80438,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:52:00,69236.67172420393,69287.28070052304,69226.25871909772,69236.67172420393,50172,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:53:00,69288.51717081637,69312.55637105589,69242.05985811673,69288.51717081637,5896,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:54:00,69267.2771480575,69287.49037772459,69239.67310635767,69267.2771480575,32137,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:55:00,69302.4506693286,69352.15213166508,69260.80002008562,69302.4506693286,11421,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:56:00,69326.30776812998,69346.56231414118,69317.40816853415,69326.30776812998,8437,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:57:00,69414.90718046064,69415.60279423973,69364.26369074635,69414.90718046064,15305,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:58:00,69430.04272960252,69484.31518946284,69375.50825800479,69430.04272960252,25957,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 10:59:00,69390.7882950858,69411.84212564609,69378.21801045007,69390.7882950858,14318,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 11:00:00,69415.17411850864,69419.29673239241,69412.9956972561,69415.17411850864,133835,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 11:01:00,69443.3136053327,69485.46638825315,69405.87995079019,69443.3136053327,22198,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 11:02:00,69440.87093751822,69468.87704716103,69411.33771001683,69440.87093751822,15568,2025-09-26,UNKNOWN,,,,0.0,0.0
2025-09-26 11:03:00,69376.58960664258,69386.83518950635,69345.04377677369,69376.58960664258,43834,2025-09-26,UNKNOWN,,,,0.0,0.0
